Country,Year,State / Uts,Crop Name,Season,Additional Info,"Yield (UOM:Kg/Ha(KilogramperHectare)), Scaling Factor:1"
India,"Agriculture Year (Jul - Jun), 2011",Haryana,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2011",Haryana,Maize,Total,,2667
India,"Agriculture Year (Jul - Jun), 2011",Haryana,Oilseeds,Kharif,,750
India,"Agriculture Year (Jul - Jun), 2011",Haryana,Oilseeds,Rabi,,1404
India,"Agriculture Year (Jul - Jun), 2011",Haryana,Oilseeds,Total,,1394
India,"Agriculture Year (Jul - Jun), 2011",Haryana,Pulses,Total,,706
India,"Agriculture Year (Jul - Jun), 2011",Haryana,Rapeseed & Mustard,Total,,1396
India,"Agriculture Year (Jul - Jun), 2011",Haryana,Rice,Kharif,,3044
India,"Agriculture Year (Jul - Jun), 2011",Haryana,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2011",Haryana,Rice,Total,,3044
India,"Agriculture Year (Jul - Jun), 2011",Haryana,Sunflower,Kharif,,
India,"Agriculture Year (Jul - Jun), 2011",Haryana,Sunflower,Rabi,,1800
India,"Agriculture Year (Jul - Jun), 2011",Haryana,Sunflower,Total,,1800
India,"Agriculture Year (Jul - Jun), 2011",Haryana,Tur,Total,,1111
India,"Agriculture Year (Jul - Jun), 2011",Haryana,Wheat,Total,,5030
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Bajra,Total,,542
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Foodgrains,Kharif,,2160
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Foodgrains,Rabi,,1654
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Foodgrains,Total,,1911
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Gram,Total,,971
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Groundnut,Kharif,,917
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Linseed,Total,,286
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Maize,Kharif,,2432
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Maize,Total,,2432
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Oilseeds,Kharif,,559
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Oilseeds,Rabi,,585
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Oilseeds,Total,,579
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Pulses,Total,,954
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Rapeseed & Mustard,Total,,619
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Rice,Kharif,,1705
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Rice,Total,,1705
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Soybean,Total,,1587
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Tur,Total,,417
India,"Agriculture Year (Jul - Jun), 2011",Himachal Pradesh,Wheat,Total,,1671
India,"Agriculture Year (Jul - Jun), 2011",Jammu and Kashmir,Bajra,Total,,591
India,"Agriculture Year (Jul - Jun), 2011",Jammu and Kashmir,Foodgrains,Kharif,,1706
India,"Agriculture Year (Jul - Jun), 2011",Jammu and Kashmir,Foodgrains,Rabi,,1656
India,"Agriculture Year (Jul - Jun), 2011",Jammu and Kashmir,Foodgrains,Total,,1690
India,"Agriculture Year (Jul - Jun), 2011",Jammu and Kashmir,Gram,Total,,583
India,"Agriculture Year (Jul - Jun), 2011",Jammu and Kashmir,Groundnut,Kharif,,
India,"Agriculture Year (Jul - Jun), 2011",Jammu and Kashmir,Linseed,Total,,1157
India,"Agriculture Year (Jul - Jun), 2011",Jammu and Kashmir,Maize,Kharif,,1608
India,"Agriculture Year (Jul - Jun), 2011",Jammu and Kashmir,Maize,Rabi,,
India,"Agriculture Year (Jul - Jun), 2011",Jammu and Kashmir,Maize,Total,,1608
India,"Agriculture Year (Jul - Jun), 2011",Jammu and Kashmir,Oilseeds,Kharif,,439
India,"Agriculture Year (Jul - Jun), 2011",Jammu and Kashmir,Oilseeds,Rabi,,854
India,"Agriculture Year (Jul - Jun), 2011",Jammu and Kashmir,Oilseeds,Total,,826
India,"Agriculture Year (Jul - Jun), 2011",Jammu and Kashmir,Pulses,Total,,508
India,"Agriculture Year (Jul - Jun), 2011",Jammu and Kashmir,Rapeseed & Mustard,Total,,851
India,"Agriculture Year (Jul - Jun), 2011",Jammu and Kashmir,Rice,Kharif,,2078
India,"Agriculture Year (Jul - Jun), 2011",Jammu and Kashmir,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2011",Jammu and Kashmir,Rice,Total,,2078
India,"Agriculture Year (Jul - Jun), 2011",Jammu and Kashmir,Wheat,Total,,1689
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Bajra,Total,,520
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Foodgrains,Kharif,,1881
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Foodgrains,Rabi,,1389
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Foodgrains,Total,,1798
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Gram,Total,,1067
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Groundnut,Kharif,,1196
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Linseed,Total,,531
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Maize,Kharif,,1473
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Maize,Rabi,,1970
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Maize,Total,,1492
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Oilseeds,Kharif,,861
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Oilseeds,Rabi,,653
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Oilseeds,Total,,680
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Pulses,Total,,885
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Rapeseed & Mustard,Total,,670
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Rice,Kharif,,2131
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Rice,Rabi,,
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Rice,Total,,2131
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Safflower,Total,,401
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Soybean,Total,,329
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Sunflower,Kharif,,457
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Sunflower,Rabi,,678
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Sunflower,Total,,653
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Tur,Total,,904
India,"Agriculture Year (Jul - Jun), 2011",Jharkhand,Wheat,Total,,1908
India,"Agriculture Year (Jul - Jun), 2011",Karnataka,Bajra,Total,,972
India,"Agriculture Year (Jul - Jun), 2011",Karnataka,Foodgrains,Kharif,,1882
India,"Agriculture Year (Jul - Jun), 2011",Karnataka,Foodgrains,Rabi,,1154
India,"Agriculture Year (Jul - Jun), 2011",Karnataka,Foodgrains,Total,,1629
India,"Agriculture Year (Jul - Jun), 2011",Karnataka,Gram,Total,,583
India,"Agriculture Year (Jul - Jun), 2011",Karnataka,Groundnut,Kharif,,650
India,"Agriculture Year (Jul - Jun), 2011",Karnataka,Groundnut,Rabi,,917
India,"Agriculture Year (Jul - Jun), 2011",Karnataka,Groundnut,Summer,,
India,"Agriculture Year (Jul - Jun), 2011",Karnataka,Groundnut,Total,,716
India,"Agriculture Year (Jul - Jun), 2011",Karnataka,Linseed,Total,,222
